[2026-07-10 20:52:56] This is codeql database index-files --include-extension=.yaml --include-extension=.yml --also-match-lgtm-index-filters --size-limit=5m --language yaml -- /Users/epratama/Sites/opencode/website-resume/db-backend-python
[2026-07-10 20:52:56] Log file was started late.
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/urllib3/contrib/emscripten/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/urllib3/http2...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/urllib3/http2/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/pkg_resources...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/pkg_resources/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/resolvelib...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/resolvelib/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/resolvelib/resolvers...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/resolvelib/resolvers/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/platformdirs...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/platformdirs/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pygments-2.20.0.dist-info...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pygments-2.20.0.dist-info/licenses...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/python_dateutil-2.9.0.post0.dist-info...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pluggy...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pluggy/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore-1.43.44.dist-info...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/jmespath...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/jmespath/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/urllib3...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/urllib3/util...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/urllib3/util/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/urllib3/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/urllib3/contrib...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/urllib3/contrib/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/urllib3/contrib/emscripten...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/urllib3/contrib/emscripten/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/urllib3/http2...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/urllib3/http2/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pluggy-1.6.0.dist-info...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pluggy-1.6.0.dist-info/licenses...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/s3transfer-0.19.0.dist-info...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip-26.1.2.dist-info...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip-26.1.2.dist-info/licenses...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip-26.1.2.dist-info/licenses/src...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip-26.1.2.dist-info/licenses/src/pip...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip-26.1.2.dist-info/licenses/src/pip/_vendor...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip-26.1.2.dist-info/licenses/src/pip/_vendor/packaging...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip-26.1.2.dist-info/licenses/src/pip/_vendor/truststore...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip-26.1.2.dist-info/licenses/src/pip/_vendor/msgpack...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip-26.1.2.dist-info/licenses/src/pip/_vendor/pygments...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip-26.1.2.dist-info/licenses/src/pip/_vendor/distlib...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip-26.1.2.dist-info/licenses/src/pip/_vendor/distro...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip-26.1.2.dist-info/licenses/src/pip/_vendor/cachecontrol...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip-26.1.2.dist-info/licenses/src/pip/_vendor/idna...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip-26.1.2.dist-info/licenses/src/pip/_vendor/requests...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip-26.1.2.dist-info/licenses/src/pip/_vendor/tomli...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip-26.1.2.dist-info/licenses/src/pip/_vendor/certifi...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip-26.1.2.dist-info/licenses/src/pip/_vendor/pyproject_hooks...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip-26.1.2.dist-info/licenses/src/pip/_vendor/rich...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip-26.1.2.dist-info/licenses/src/pip/_vendor/tomli_w...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip-26.1.2.dist-info/licenses/src/pip/_vendor/urllib3...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip-26.1.2.dist-info/licenses/src/pip/_vendor/pkg_resources...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip-26.1.2.dist-info/licenses/src/pip/_vendor/resolvelib...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip-26.1.2.dist-info/licenses/src/pip/_vendor/platformdirs...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/urllib3-2.7.0.dist-info...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/urllib3-2.7.0.dist-info/licenses...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/iniconfig...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/iniconfig/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/six-1.17.0.dist-info...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/dateutil...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/dateutil/zoneinfo...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/dateutil/zoneinfo/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/dateutil/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/dateutil/parser...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/dateutil/parser/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/dateutil/tz...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/dateutil/tz/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/_pytest...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/_pytest/config...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/_pytest/config/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/_pytest/mark...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/_pytest/mark/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/_pytest/_code...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/_pytest/_code/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/_pytest/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/_pytest/assertion...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/_pytest/assertion/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/_pytest/_io...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/_pytest/_io/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/_pytest/_py...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/_pytest/_py/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/boto3...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/boto3/s3...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/boto3/s3/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/boto3/resources...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/boto3/resources/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/boto3/dynamodb...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/boto3/dynamodb/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/boto3/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/boto3/docs...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/boto3/docs/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/boto3/examples...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/boto3/data...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/boto3/data/cloudwatch...
